batch_date|location_iso|location|new_cases|new_deaths|new_recovered|new_active_cases|total_cases|total_death|total_recovered
5/19/2021|ID-JI|Jawa Timur|254|32|195|27|151916|11142|139349
5/19/2021|ID-KB|Kalimantan Barat|117|0|214|-97|9602|71|8764
5/19/2021|ID-KS|Kalimantan Selatan|55|3|86|-34|33995|992|32170
5/19/2021|ID-KT|Kalimantan Tengah|82|0|13|69|21474|485|18631
5/19/2021|ID-KI|Kalimantan Timur|128|2|95|31|70400|1696|67610
5/19/2021|ID-KU|Kalimantan Utara|38|0|13|25|11942|188|11325
5/19/2021|ID-BB|Kepulauan Bangka Belitung|164|2|139|23|16052|247|14747
5/19/2021|ID-KR|Kepulauan Riau|137|0|103|34|13828|301|11467
5/19/2021|ID-LA|Lampung|64|2|18|44|17188|881|15003
5/19/2021|ID-MA|Maluku|0|0|0|0|7656|121|7229
5/19/2021|ID-MU|Maluku Utara|2|0|0|2|4455|120|4232
5/19/2021|ID-NB|Nusa Tenggara Barat|54|1|7|46|10966|407|8046
5/19/2021|ID-NT|Nusa Tenggara Timur|10|0|78|-68|15695|408|14271
5/19/2021|ID-PA|Papua|0|0|0|0|20433|261|11451
5/19/2021|ID-PB|Papua Barat|6|1|13|-8|9182|159|8897
5/19/2021|ID-RI|Riau|385|17|469|-101|52696|1380|47237
5/19/2021|ID-SR|Sulawesi Barat|0|0|0|0|5496|120|5331
5/19/2021|ID-SN|Sulawesi Selatan|39|0|16|23|61794|933|60518
5/19/2021|ID-ST|Sulawesi Tengah|8|0|16|-8|12724|353|11949
5/19/2021|ID-SG|Sulawesi Tenggara|5|1|2|2|10477|217|10028
5/19/2021|ID-SA|Sulawesi Utara|3|0|13|-10|15726|538|14771
5/19/2021|ID-SB|Sumatera Barat|295|5|358|-68|40904|906|37354
5/19/2021|ID-SS|Sumatera Selatan|75|13|115|-53|22563|1132|20473
5/19/2021|ID-SU|Sumatera Utara|92|1|112|-21|30910|1014|27506
5/20/2021|ID-AC|Aceh|199|3|2|194|12814|514|10504
5/20/2021|ID-BA|Bali|83|4|94|-15|46638|1467|44286
5/20/2021|ID-BT|Banten|87|1|344|-258|48650|1237|46025
5/20/2021|ID-BE|Bengkulu|37|0|3|34|7545|175|6629
5/20/2021|ID-JK|DKI Jakarta|895|20|96|779|421349|7022|405872
5/20/2021|ID-YO|Daerah Istimewa Yogyakarta|269|10|225|34|42793|1099|39324
5/20/2021|ID-GO|Gorontalo|0|0|0|0|5448|170|5126
5/20/2021|IDN|Indonesia|5797|218|4969|610|1758898|48887|1621572
5/20/2021|ID-JA|Jambi|83|6|46|31|8825|149|7202
5/20/2021|ID-JB|Jawa Barat|1315|14|1254|47|303754|4062|269808
5/20/2021|ID-JT|Jawa Tengah|576|68|422|86|192817|9126|175953
5/20/2021|ID-JI|Jawa Timur|260|22|242|-4|152176|11164|139591
5/20/2021|ID-KB|Kalimantan Barat|128|0|42|86|9730|71|8806
5/20/2021|ID-KS|Kalimantan Selatan|81|3|47|31|34076|995|32217
5/20/2021|ID-KT|Kalimantan Tengah|94|0|87|7|21568|485|18718
5/20/2021|ID-KI|Kalimantan Timur|100|1|91|8|70500|1697|67701
5/20/2021|ID-KU|Kalimantan Utara|33|0|3|30|11975|188|11328
5/20/2021|ID-BB|Kepulauan Bangka Belitung|194|2|149|43|16246|249|14896
5/20/2021|ID-KR|Kepulauan Riau|205|0|281|-76|14033|301|11748
5/20/2021|ID-LA|Lampung|69|23|143|-97|17257|904|15146
5/20/2021|ID-MA|Maluku|7|0|5|2|7663|121|7234
5/20/2021|ID-MU|Maluku Utara|8|0|0|8|4463|120|4232
5/20/2021|ID-NB|Nusa Tenggara Barat|16|1|11|4|10982|408|8057
5/20/2021|ID-NT|Nusa Tenggara Timur|12|1|57|-46|15707|409|14328
5/20/2021|ID-PA|Papua|0|0|0|0|20433|261|11451
5/20/2021|ID-PB|Papua Barat|6|0|0|6|9188|159|8897
5/20/2021|ID-RI|Riau|421|11|596|-186|53117|1391|47833
5/20/2021|ID-SR|Sulawesi Barat|0|0|1|-1|5496|120|5332
5/20/2021|ID-SN|Sulawesi Selatan|57|0|21|36|61851|933|60539
5/20/2021|ID-ST|Sulawesi Tengah|8|3|71|-66|12732|356|12020
5/20/2021|ID-SG|Sulawesi Tenggara|15|0|2|13|10492|217|10030
5/20/2021|ID-SA|Sulawesi Utara|7|2|10|-5|15733|540|14781
5/20/2021|ID-SB|Sumatera Barat|349|7|223|119|41253|913|37577
5/20/2021|ID-SS|Sumatera Selatan|95|15|123|-43|22658|1147|20596
5/20/2021|ID-SU|Sumatera Utara|98|1|83|14|31008|1015|27589
5/21/2021|ID-AC|Aceh|176|9|102|65|12990|523|10606
5/21/2021|ID-BA|Bali|100|1|185|-86|46738|1468|44471
5/21/2021|ID-BT|Banten|62|2|84|-24|48712|1239|46109
5/21/2021|ID-BE|Bengkulu|80|0|56|24|7625|175|6685
5/21/2021|ID-JK|DKI Jakarta|856|16|100|740|422205|7038|405972
5/21/2021|ID-YO|Daerah Istimewa Yogyakarta|198|10|263|-75|42991|1109|39587
5/21/2021|ID-GO|Gorontalo|5|0|0|5|5453|170|5126
5/21/2021|IDN|Indonesia|5746|186|4570|990|1764644|49073|1626142
5/21/2021|ID-JA|Jambi|67|2|44|21|8892|151|7246
5/21/2021|ID-JB|Jawa Barat|1083|17|1488|-422|304837|4079|271296
5/21/2021|ID-JT|Jawa Tengah|672|44|159|469|193489|9170|176112
5/21/2021|ID-JI|Jawa Timur|243|17|176|50|152419|11181|139767
5/21/2021|ID-KB|Kalimantan Barat|117|0|162|-45|9847|71|8968
5/21/2021|ID-KS|Kalimantan Selatan|85|2|64|19|34161|997|32281
5/21/2021|ID-KT|Kalimantan Tengah|92|4|68|20|21660|489|18786
5/21/2021|ID-KI|Kalimantan Timur|87|5|141|-59|70587|1702|67842
5/21/2021|ID-KU|Kalimantan Utara|30|0|2|28|12005|188|11330
5/21/2021|ID-BB|Kepulauan Bangka Belitung|240|1|88|151|16486|250|14984
5/21/2021|ID-KR|Kepulauan Riau|236|9|46|181|14269|310|11794
5/21/2021|ID-LA|Lampung|86|0|101|-15|17343|904|15247
5/21/2021|ID-MA|Maluku|8|0|52|-44|7671|121|7286
5/21/2021|ID-MU|Maluku Utara|2|0|0|2|4465|120|4232
5/21/2021|ID-NB|Nusa Tenggara Barat|35|5|4|26|11017|413|8061
5/21/2021|ID-NT|Nusa Tenggara Timur|16|2|17|-3|15723|411|14345
5/21/2021|ID-PA|Papua|0|0|0|0|20433|261|11451
5/21/2021|ID-PB|Papua Barat|30|2|43|-15|9218|161|8940
5/21/2021|ID-RI|Riau|512|17|648|-153|53629|1408|48481
5/21/2021|ID-SR|Sulawesi Barat|1|0|6|-5|5497|120|5338
5/21/2021|ID-SN|Sulawesi Selatan|54|1|37|16|61905|934|60576
5/21/2021|ID-ST|Sulawesi Tengah|7|0|23|-16|12739|356|12043
5/21/2021|ID-SG|Sulawesi Tenggara|1|0|3|-2|10493|217|10033
5/21/2021|ID-SA|Sulawesi Utara|2|0|27|-25|15735|540|14808
5/21/2021|ID-SB|Sumatera Barat|362|10|314|38|41615|923|37891
5/21/2021|ID-SS|Sumatera Selatan|120|6|63|51|22778|1153|20659
5/21/2021|ID-SU|Sumatera Utara|97|4|109|-16|31105|1019|27698
5/22/2021|ID-AC|Aceh|135|5|9|121|13125|528|10615
5/22/2021|ID-BA|Bali|50|5|83|-38|46788|1473|44554
5/22/2021|ID-BT|Banten|66|4|100|-38|48778|1243|46209
5/22/2021|ID-BE|Bengkulu|60|0|50|10|7685|175|6735
5/22/2021|ID-JK|DKI Jakarta|932|12|397|523|423137|7050|406369
5/22/2021|ID-YO|Daerah Istimewa Yogyakarta|138|6|212|-80|43129|1115|39799
5/22/2021|ID-GO|Gorontalo|3|0|0|3|5456|170|5126
5/22/2021|IDN|Indonesia|5296|132|3353|1811|1769940|49205|1629495
5/22/2021|ID-JA|Jambi|63|4|57|2|8955|155|7303
5/22/2021|ID-JB|Jawa Barat|1067|16|698|353|305904|4095|271994
5/22/2021|ID-JT|Jawa Tengah|514|32|117|365|194003|9202|176229
5/22/2021|ID-JI|Jawa Timur|233|16|198|19|152652|11197|139965
5/22/2021|ID-KB|Kalimantan Barat|84|8|64|12|9931|79|9032
5/22/2021|ID-KS|Kalimantan Selatan|48|1|27|20|34209|998|32308
5/22/2021|ID-KT|Kalimantan Tengah|96|0|13|83|21756|489|18799
5/22/2021|ID-KI|Kalimantan Timur|99|0|72|27|70686|1702|67914
5/22/2021|ID-KU|Kalimantan Utara|33|0|15|18|12038|188|11345
5/22/2021|ID-BB|Kepulauan Bangka Belitung|190|1|66|123|16676|251|15050
5/22/2021|ID-KR|Kepulauan Riau|174|0|60|114|14443|310|11854
5/22/2021|ID-LA|Lampung|70|6|56|8|17413|910|15303
5/22/2021|ID-MA|Maluku|0|0|0|0|7671|121|7286
5/22/2021|ID-MU|Maluku Utara|7|0|0|7|4472|120|4232
5/22/2021|ID-NB|Nusa Tenggara Barat|30|0|21|9|11047|413|8082
5/22/2021|ID-NT|Nusa Tenggara Timur|36|0|43|-7|15759|411|14388
5/22/2021|ID-PA|Papua|0|0|0|0|20433|261|11451
5/22/2021|ID-PB|Papua Barat|5|1|12|-8|9223|162|8952
5/22/2021|ID-RI|Riau|639|6|431|202|54268|1414|48912
5/22/2021|ID-SR|Sulawesi Barat|1|0|3|-2|5498|120|5341
5/22/2021|ID-SN|Sulawesi Selatan|3|3|44|-44|61908|937|60620
5/22/2021|ID-ST|Sulawesi Tengah|15|1|0|14|12754|357|12043
5/22/2021|ID-SG|Sulawesi Tenggara|0|0|8|-8|10493|217|10041
5/22/2021|ID-SA|Sulawesi Utara|11|1|0|10|15746|541|14808
5/22/2021|ID-SB|Sumatera Barat|301|8|304|-11|41916|931|38195
5/22/2021|ID-SS|Sumatera Selatan|204|5|112|87|22982|1158|20771
5/22/2021|ID-SU|Sumatera Utara|87|6|76|5|31192|1025|27774
5/23/2021|ID-AC|Aceh|104|6|92|6|13229|534|10707
5/23/2021|ID-BA|Bali|68|2|48|18|46856|1475|44602
5/23/2021|ID-BT|Banten|36|2|52|-18|48814|1245|46261
5/23/2021|ID-BE|Bengkulu|70|0|51|19|7755|175|6786
5/23/2021|ID-JK|DKI Jakarta|867|12|340|515|424004|7062|406709
5/23/2021|ID-YO|Daerah Istimewa Yogyakarta|152|6|185|-39|43281|1121|39984
5/23/2021|ID-GO|Gorontalo|5|0|0|5|5461|170|5126
5/23/2021|IDN|Indonesia|5280|123|3550|1607|1775220|49328|1633045
5/23/2021|ID-JA|Jambi|55|6|99|-50|9010|161|7402
5/23/2021|ID-JB|Jawa Barat|1048|7|716|325|306952|4102|272710
5/23/2021|ID-JT|Jawa Tengah|367|21|254|92|194370|9223|176483
5/23/2021|ID-JI|Jawa Timur|228|17|205|6|152880|11214|140170
5/23/2021|ID-KB|Kalimantan Barat|118|2|109|7|10049|81|9141
5/23/2021|ID-KS|Kalimantan Selatan|73|2|57|14|34282|1000|32365
5/23/2021|ID-KT|Kalimantan Tengah|96|0|2|94|21852|489|18801
5/23/2021|ID-KI|Kalimantan Timur|103|1|70|32|70789|1703|67984
5/23/2021|ID-KU|Kalimantan Utara|46|1|10|35|12084|189|11355
5/23/2021|ID-BB|Kepulauan Bangka Belitung|183|0|133|50|16859|251|15183
5/23/2021|ID-KR|Kepulauan Riau|215|0|25|190|14658|310|11879
5/23/2021|ID-LA|Lampung|104|0|29|75|17517|910|15332
5/23/2021|ID-MA|Maluku|5|0|34|-29|7676|121|7320
5/23/2021|ID-MU|Maluku Utara|9|0|0|9|4481|120|4232
5/23/2021|ID-NB|Nusa Tenggara Barat|26|0|0|26|11073|413|8082
5/23/2021|ID-NT|Nusa Tenggara Timur|50|2|119|-71|15809|413|14507
5/23/2021|ID-PA|Papua|0|0|0|0|20433|261|11451
5/23/2021|ID-PB|Papua Barat|24|1|10|13|9247|163|8962
5/23/2021|ID-RI|Riau|592|12|513|67|54860|1426|49425
5/23/2021|ID-SR|Sulawesi Barat|0|0|3|-3|5498|120|5344
5/23/2021|ID-SN|Sulawesi Selatan|41|1|30|10|61949|938|60650
5/23/2021|ID-ST|Sulawesi Tengah|12|0|14|-2|12766|357|12057
5/23/2021|ID-SG|Sulawesi Tenggara|1|0|3|-2|10494|217|10044
5/23/2021|ID-SA|Sulawesi Utara|8|0|28|-20|15754|541|14836
5/23/2021|ID-SB|Sumatera Barat|381|9|181|191|42297|940|38376
5/23/2021|ID-SS|Sumatera Selatan|194|11|81|102|23176|1169|20852
5/23/2021|ID-SU|Sumatera Utara|84|3|68|13|31276|1028|27842
5/24/2021|ID-AC|Aceh|167|8|255|-96|13396|542|10962
5/24/2021|ID-BA|Bali|62|1|70|-9|46918|1476|44672
5/24/2021|ID-BT|Banten|49|1|51|-3|48863|1246|46312
5/24/2021|ID-BE|Bengkulu|8|1|40|-33|7763|176|6826
5/24/2021|ID-JK|DKI Jakarta|819|10|302|507|424823|7072|407011
5/24/2021|ID-YO|Daerah Istimewa Yogyakarta|149|7|200|-58|43430|1128|40184
5/24/2021|ID-GO|Gorontalo|2|0|3|-1|5463|170|5129
5/24/2021|IDN|Indonesia|5907|127|5234|546|1781127|49455|1638279
5/24/2021|ID-JA|Jambi|76|0|61|15|9086|161|7463
5/24/2021|ID-JB|Jawa Barat|1293|15|1214|64|308245|4117|273924
5/24/2021|ID-JT|Jawa Tengah|933|14|877|42|195303|9237|177360
5/24/2021|ID-JI|Jawa Timur|227|20|208|-1|153107|11234|140378
5/24/2021|ID-KB|Kalimantan Barat|83|1|98|-16|10132|82|9239
5/24/2021|ID-KS|Kalimantan Selatan|29|2|193|-166|34311|1002|32558
5/24/2021|ID-KT|Kalimantan Tengah|68|2|84|-18|21920|491|18885
5/24/2021|ID-KI|Kalimantan Timur|105|1|66|38|70894|1704|68050
5/24/2021|ID-KU|Kalimantan Utara|52|0|0|52|12136|189|11355
5/24/2021|ID-BB|Kepulauan Bangka Belitung|135|0|99|36|16994|251|15282
5/24/2021|ID-KR|Kepulauan Riau|247|1|313|-67|14905|311|12192
5/24/2021|ID-LA|Lampung|94|1|41|52|17611|911|15373
5/24/2021|ID-MA|Maluku|0|0|19|-19|7676|121|7339
5/24/2021|ID-MU|Maluku Utara|4|0|20|-16|4485|120|4252
5/24/2021|ID-NB|Nusa Tenggara Barat|24|0|7|17|11097|413|8089
5/24/2021|ID-NT|Nusa Tenggara Timur|67|1|118|-52|15876|414|14625
5/24/2021|ID-PA|Papua|28|0|0|28|20461|261|11451
5/24/2021|ID-PB|Papua Barat|2|2|17|-17|9249|165|8979
5/24/2021|ID-RI|Riau|665|24|202|439|55525|1450|49627
5/24/2021|ID-SR|Sulawesi Barat|0|0|3|-3|5498|120|5347
5/24/2021|ID-SN|Sulawesi Selatan|14|1|8|5|61963|939|60658
5/24/2021|ID-ST|Sulawesi Tengah|21|1|15|5|12787|358|12072
5/24/2021|ID-SG|Sulawesi Tenggara|2|0|5|-3|10496|217|10049
5/24/2021|ID-SA|Sulawesi Utara|0|0|29|-29|15754|541|14865
5/24/2021|ID-SB|Sumatera Barat|154|1|194|-41|42451|941|38570
5/24/2021|ID-SS|Sumatera Selatan|130|9|93|28|23306|1178|20945
5/24/2021|ID-SU|Sumatera Utara|99|2|96|1|31375|1030|27938
5/25/2021|ID-AC|Aceh|185|9|149|27|13581|551|11111
5/25/2021|ID-BA|Bali|55|5|83|-33|46973|1481|44755
5/25/2021|ID-BT|Banten|89|2|9|78|48952|1248|46321
5/25/2021|ID-BE|Bengkulu|30|1|55|-26|7793|177|6881
5/25/2021|ID-JK|DKI Jakarta|384|14|506|-136|425207|7086|407517
5/25/2021|ID-YO|Daerah Istimewa Yogyakarta|215|10|191|14|43645|1138|40375
5/25/2021|ID-GO|Gorontalo|8|0|3|5|5471|170|5132
5/25/2021|IDN|Indonesia|5060|172|3795|1093|1786187|49627|1642074
5/25/2021|ID-JA|Jambi|59|3|65|-9|9145|164|7528
5/25/2021|ID-JB|Jawa Barat|1057|14|988|55|309302|4131|274912
5/25/2021|ID-JT|Jawa Tengah|712|28|332|352|196015|9265|177692
5/25/2021|ID-JI|Jawa Timur|217|24|183|10|153324|11258|140561
5/25/2021|ID-KB|Kalimantan Barat|114|0|37|77|10246|82|9276
5/25/2021|ID-KS|Kalimantan Selatan|43|1|65|-23|34354|1003|32623
5/25/2021|ID-KT|Kalimantan Tengah|71|2|76|-7|21991|493|18961
5/25/2021|ID-KI|Kalimantan Timur|112|6|54|52|71006|1710|68104
5/25/2021|ID-KU|Kalimantan Utara|34|1|11|22|12170|190|11366
5/25/2021|ID-BB|Kepulauan Bangka Belitung|166|5|63|98|17160|256|15345
5/25/2021|ID-KR|Kepulauan Riau|191|2|21|168|15096|313|12213
5/25/2021|ID-LA|Lampung|84|3|41|40|17695|914|15414
5/25/2021|ID-MA|Maluku|42|1|6|35|7718|122|7345
5/25/2021|ID-MU|Maluku Utara|4|0|0|4|4489|120|4252
5/25/2021|ID-NB|Nusa Tenggara Barat|17|0|3|14|11114|413|8092
5/25/2021|ID-NT|Nusa Tenggara Timur|10|0|72|-62|15886|414|14697
5/25/2021|ID-PA|Papua|0|0|0|0|20461|261|11451
5/25/2021|ID-PB|Papua Barat|2|0|12|-10|9251|165|8991
5/25/2021|ID-RI|Riau|642|19|179|444|56167|1469|49806
5/25/2021|ID-SR|Sulawesi Barat|0|0|7|-7|5498|120|5354
5/25/2021|ID-SN|Sulawesi Selatan|51|0|3|48|62014|939|60661
5/25/2021|ID-ST|Sulawesi Tengah|15|0|126|-111|12802|358|12198
5/25/2021|ID-SG|Sulawesi Tenggara|2|0|1|1|10498|217|10050
5/25/2021|ID-SA|Sulawesi Utara|1|0|17|-16|15755|541|14882
5/25/2021|ID-SB|Sumatera Barat|271|8|184|79|42722|949|38754
5/25/2021|ID-SS|Sumatera Selatan|129|10|97|22|23435|1188|21042
5/25/2021|ID-SU|Sumatera Utara|97|4|73|20|31472|1034|28011
5/26/2021|ID-AC|Aceh|267|4|37|226|13848|555|11148
5/26/2021|ID-BA|Bali|59|5|41|13|47032|1486|44796
5/26/2021|ID-BT|Banten|44|0|23|21|48996|1248|46344
5/26/2021|ID-BE|Bengkulu|27|0|31|-4|7820|177|6912
5/26/2021|ID-JK|DKI Jakarta|617|11|516|90|425824|7097|408033
5/26/2021|ID-YO|Daerah Istimewa Yogyakarta|190|6|191|-7|43835|1144|40566
5/26/2021|ID-GO|Gorontalo|1|0|1|0|5472|170|5133
5/26/2021|IDN|Indonesia|5034|144|3189|1701|1791221|49771|1645263
5/26/2021|ID-JA|Jambi|77|0|76|1|9222|164|7604
5/26/2021|ID-JB|Jawa Barat|772|12|667|93|310074|4143|275579
5/26/2021|ID-JT|Jawa Tengah|550|23|247|280|196565|9288|177939
5/26/2021|ID-JI|Jawa Timur|256|21|126|109|153580|11279|140687
5/26/2021|ID-KB|Kalimantan Barat|121|3|100|18|10367|85|9376
5/26/2021|ID-KS|Kalimantan Selatan|82|3|25|54|34436|1006|32648
5/26/2021|ID-KT|Kalimantan Tengah|91|1|81|9|22082|494|19042
5/26/2021|ID-KI|Kalimantan Timur|82|2|86|-6|71088|1712|68190
5/26/2021|ID-KU|Kalimantan Utara|13|0|1|12|12183|190|11367
5/26/2021|ID-BB|Kepulauan Bangka Belitung|271|2|78|191|17431|258|15423
5/26/2021|ID-KR|Kepulauan Riau|190|3|56|131|15286|316|12269
5/26/2021|ID-LA|Lampung|75|2|57|16|17770|916|15471
5/26/2021|ID-MA|Maluku|0|0|0|0|7718|122|7345
5/26/2021|ID-MU|Maluku Utara|2|0|0|2|4491|120|4252
5/26/2021|ID-NB|Nusa Tenggara Barat|22|4|0|18|11136|417|8092
5/26/2021|ID-NT|Nusa Tenggara Timur|21|1|4|16|15907|415|14701
5/26/2021|ID-PA|Papua|0|1|0|-1|20461|262|11451
5/26/2021|ID-PB|Papua Barat|14|2|4|8|9265|167|8995
5/26/2021|ID-RI|Riau|739|27|347|365|56906|1496|50153
5/26/2021|ID-SR|Sulawesi Barat|0|0|0|0|5498|120|5354
5/26/2021|ID-SN|Sulawesi Selatan|9|0|4|5|62023|939|60665
5/26/2021|ID-ST|Sulawesi Tengah|17|2|10|5|12819|360|12208
5/26/2021|ID-SG|Sulawesi Tenggara|0|0|2|-2|10498|217|10052
5/26/2021|ID-SA|Sulawesi Utara|4|0|6|-2|15759|541|14888
5/26/2021|ID-SB|Sumatera Barat|290|3|268|19|43012|952|39022
5/26/2021|ID-SS|Sumatera Selatan|159|6|46|107|23594|1194|21088
5/26/2021|ID-SU|Sumatera Utara|85|3|77|5|31557|1037|28088
5/27/2021|ID-AC|Aceh|230|7|128|95|14078|562|11276
5/27/2021|ID-BA|Bali|31|5|74|-48|47063|1491|44870
5/27/2021|ID-BT|Banten|156|2|45|109|49152|1250|46389
5/27/2021|ID-BE|Bengkulu|19|0|42|-23|7839|177|6954
5/27/2021|ID-JK|DKI Jakarta|940|18|586|336|426764|7115|408619
5/27/2021|ID-YO|Daerah Istimewa Yogyakarta|186|7|204|-25|44021|1151|40770
5/27/2021|ID-GO|Gorontalo|11|0|0|11|5483|170|5133
5/27/2021|IDN|Indonesia|6278|136|3924|2218|1797499|49907|1649187
5/27/2021|ID-JA|Jambi|74|2|20|52|9296|166|7624
5/27/2021|ID-JB|Jawa Barat|1268|19|1066|183|311342|4162|276645
5/27/2021|ID-JT|Jawa Tengah|713|5|237|471|197278|9293|178176
5/27/2021|ID-JI|Jawa Timur|218|25|182|11|153798|11304|140869
5/27/2021|ID-KB|Kalimantan Barat|119|1|40|78|10486|86|9416
5/27/2021|ID-KS|Kalimantan Selatan|56|2|47|7|34492|1008|32695
5/27/2021|ID-KT|Kalimantan Tengah|60|3|30|27|22142|497|19072
5/27/2021|ID-KI|Kalimantan Timur|64|2|116|-54|71152|1714|68306
5/27/2021|ID-KU|Kalimantan Utara|4|0|14|-10|12187|190|11381
5/27/2021|ID-BB|Kepulauan Bangka Belitung|132|2|102|28|17563|260|15525
5/27/2021|ID-KR|Kepulauan Riau|411|0|82|329|15697|316|12351
5/27/2021|ID-LA|Lampung|56|5|95|-44|17826|921|15566
5/27/2021|ID-MA|Maluku|9|1|7|1|7727|123|7352
5/27/2021|ID-MU|Maluku Utara|0|0|0|0|4491|120|4252
5/27/2021|ID-NB|Nusa Tenggara Barat|15|1|2|12|11151|418|8094
5/27/2021|ID-NT|Nusa Tenggara Timur|1|0|1|0|15908|415|14702
5/27/2021|ID-PA|Papua|0|0|0|0|20461|262|11451
5/27/2021|ID-PB|Papua Barat|2|1|0|1|9267|168|8995
5/27/2021|ID-RI|Riau|810|14|248|548|57716|1510|50401
5/27/2021|ID-SR|Sulawesi Barat|0|0|0|0|5498|120|5354
5/27/2021|ID-SN|Sulawesi Selatan|33|2|29|2|62056|941|60694
5/27/2021|ID-ST|Sulawesi Tengah|7|0|33|-26|12826|360|12241
5/27/2021|ID-SG|Sulawesi Tenggara|1|0|0|1|10499|217|10052
5/27/2021|ID-SA|Sulawesi Utara|4|7|19|-22|15763|548|14907
5/27/2021|ID-SB|Sumatera Barat|313|4|137|172|43325|956|39159
5/27/2021|ID-SS|Sumatera Selatan|157|7|103|47|23751|1201|21191
5/27/2021|ID-SU|Sumatera Utara|95|2|114|-21|31652|1039|28202
5/28/2021|ID-AC|Aceh|260|8|145|107|14338|570|11421
5/28/2021|ID-BA|Bali|61|6|69|-14|47124|1497|44939
5/28/2021|ID-BT|Banten|53|2|62|-11|49205|1252|46451
5/28/2021|ID-BE|Bengkulu|66|0|41|25|7905|177|6995
5/28/2021|ID-JK|DKI Jakarta|602|19|908|-325|427366|7134|409527
5/28/2021|ID-YO|Daerah Istimewa Yogyakarta|180|4|195|-19|44201|1155|40965
5/28/2021|ID-GO|Gorontalo|1|0|0|1|5484|170|5133
5/28/2021|IDN|Indonesia|5862|193|5370|299|1803361|50100|1654557
5/28/2021|ID-JA|Jambi|63|0|146|-83|9359|166|7770
5/28/2021|ID-JB|Jawa Barat|1165|20|934|211|312507|4182|277579
5/28/2021|ID-JT|Jawa Tengah|686|46|631|9|197964|9339|178807
5/28/2021|ID-JI|Jawa Timur|246|21|205|20|154044|11325|141074
5/28/2021|ID-KB|Kalimantan Barat|98|2|192|-96|10584|88|9608
5/28/2021|ID-KS|Kalimantan Selatan|68|2|39|27|34560|1010|32734
5/28/2021|ID-KT|Kalimantan Tengah|82|1|11|70|22224|498|19083
5/28/2021|ID-KI|Kalimantan Timur|68|3|110|-45|71220|1717|68416
5/28/2021|ID-KU|Kalimantan Utara|30|0|8|22|12217|190|11389
5/28/2021|ID-BB|Kepulauan Bangka Belitung|183|7|122|54|17746|267|15647
5/28/2021|ID-KR|Kepulauan Riau|219|8|154|57|15916|324|12505
5/28/2021|ID-LA|Lampung|85|4|61|20|17911|925|15627
5/28/2021|ID-MA|Maluku|0|0|0|0|7727|123|7352
5/28/2021|ID-MU|Maluku Utara|3|0|0|3|4494|120|4252
5/28/2021|ID-NB|Nusa Tenggara Barat|451|1|507|-57|11602|419|8601
5/28/2021|ID-NT|Nusa Tenggara Timur|175|2|170|3|16083|417|14872
5/28/2021|ID-PA|Papua|0|1|0|-1|20461|263|11451
5/28/2021|ID-PB|Papua Barat|19|2|5|12|9286|170|9000
5/28/2021|ID-RI|Riau|503|19|458|26|58219|1529|50859
5/28/2021|ID-SR|Sulawesi Barat|3|0|1|2|5501|120|5355
5/28/2021|ID-SN|Sulawesi Selatan|32|1|29|2|62088|942|60723
5/28/2021|ID-ST|Sulawesi Tengah|18|1|9|8|12844|361|12250
5/28/2021|ID-SG|Sulawesi Tenggara|6|0|10|-4|10505|217|10062
5/28/2021|ID-SA|Sulawesi Utara|0|0|3|-3|15763|548|14910
5/28/2021|ID-SB|Sumatera Barat|172|11|217|-56|43497|967|39376
5/28/2021|ID-SS|Sumatera Selatan|152|1|79|72|23903|1202|21270
5/28/2021|ID-SU|Sumatera Utara|89|3|77|9|31741|1042|28279
5/29/2021|ID-AC|Aceh|293|7|125|161|14631|577|11546
5/29/2021|ID-BA|Bali|49|2|72|-25|47173|1499|45011
5/29/2021|ID-BT|Banten|72|3|71|-2|49277|1255|46522
5/29/2021|ID-BE|Bengkulu|81|1|63|17|7986|178|7058
5/29/2021|ID-JK|DKI Jakarta|898|12|998|-112|428264|7146|410525
5/29/2021|ID-YO|Daerah Istimewa Yogyakarta|211|9|169|33|44412|1164|41134
5/29/2021|ID-GO|Gorontalo|6|2|102|-98|5490|172|5235
5/29/2021|IDN|Indonesia|6565|162|5417|986|1809926|50262|1659974
5/29/2021|ID-JA|Jambi|79|6|46|27|9438|172|7816
5/29/2021|ID-JB|Jawa Barat|964|10|959|-5|313471|4192|278538
5/29/2021|ID-JT|Jawa Tengah|1079|21|651|407|199043|9360|179458
5/29/2021|ID-JI|Jawa Timur|255|20|293|-58|154299|11345|141367
5/29/2021|ID-KB|Kalimantan Barat|99|1|111|-13|10683|89|9719
5/29/2021|ID-KS|Kalimantan Selatan|110|2|42|66|34670|1012|32776
5/29/2021|ID-KT|Kalimantan Tengah|155|2|13|140|22379|500|19096
5/29/2021|ID-KI|Kalimantan Timur|146|1|120|25|71366|1718|68536
5/29/2021|ID-KU|Kalimantan Utara|17|1|14|2|12234|191|11403
5/29/2021|ID-BB|Kepulauan Bangka Belitung|176|2|213|-39|17922|269|15860
5/29/2021|ID-KR|Kepulauan Riau|456|8|175|273|16372|332|12680
5/29/2021|ID-LA|Lampung|98|1|79|18|18009|926|15706
5/29/2021|ID-MA|Maluku|14|0|13|1|7741|123|7365
5/29/2021|ID-MU|Maluku Utara|2|1|0|1|4496|121|4252
